id,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
7078,15654463.0,Cawood,745.0,Spain,Male,40.0,1.0,0.0,2.0,1.0,1.0,164741.5,0.0
7079,15572360.0,Macfarlan,719.0,France,Female,41.0,2.0,0.0,2.0,1.0,0.0,96981.01,1.0
7080,15756026.0,Ts'ai,638.0,Germany,Female,41.0,6.0,123276.46,1.0,1.0,0.0,53512.16,1.0
7081,15664504.0,Fanucci,721.0,Spain,Male,34.0,4.0,0.0,2.0,1.0,1.0,167066.95,0.0
7082,15769596.0,Ogochukwu,659.0,Spain,Male,53.0,8.0,0.0,1.0,1.0,1.0,120107.1,0.0
7083,15720583.0,Whitehead,641.0,France,Male,33.0,6.0,0.0,2.0,1.0,0.0,145551.6,0.0
7084,15746704.0,Onyemauchechukwu,543.0,France,Female,33.0,2.0,0.0,2.0,1.0,0.0,74835.64,0.0
7085,15733014.0,Hsueh,719.0,Germany,Female,47.0,4.0,131778.66,1.0,1.0,1.0,81491.7,0.0
7086,15642726.0,Milanesi,712.0,France,Male,31.0,3.0,0.0,1.0,1.0,1.0,131710.59,1.0
7087,15634564.0,Hao,594.0,Germany,Male,23.0,3.0,132623.6,1.0,1.0,0.0,141872.05,0.0
7088,15798960.0,Calabresi,751.0,France,Male,48.0,9.0,0.0,3.0,1.0,0.0,143393.24,1.0
7089,15633666.0,K?,649.0,Germany,Female,50.0,2.0,121286.27,1.0,1.0,0.0,172782.69,1.0
7090,15642636.0,McIntyre,535.0,Germany,Male,53.0,2.0,120787.18,1.0,0.0,0.0,64299.83,1.0
7091,15753092.0,Ch'ien,645.0,France,Male,43.0,8.0,0.0,2.0,1.0,0.0,49424.6,0.0
7092,15757577.0,Y?an,619.0,France,Female,37.0,6.0,0.0,2.0,0.0,0.0,103921.22,0.0
7093,15710397.0,Maclean,743.0,France,Male,37.0,1.0,116084.32,1.0,1.0,0.0,68600.36,0.0
7094,15667215.0,P'eng,614.0,Germany,Male,46.0,5.0,103818.43,2.0,1.0,0.0,131718.12,1.0
7095,15757916.0,Lucchesi,675.0,Spain,Female,32.0,8.0,155619.58,1.0,0.0,1.0,94670.77,0.0
7096,15769504.0,Hsiung,629.0,Spain,Male,43.0,3.0,118899.45,1.0,1.0,1.0,125302.64,0.0
7097,15743817.0,Chu,509.0,France,Female,48.0,6.0,0.0,1.0,1.0,0.0,172718.35,1.0
7098,15729773.0,Lucchese,613.0,France,Female,28.0,9.0,0.0,1.0,0.0,1.0,7063.6,1.0
7099,15661528.0,Mazzanti,521.0,France,Male,39.0,1.0,132759.27,1.0,1.0,1.0,54926.51,0.0
7100,15724889.0,Tsao,662.0,France,Female,30.0,4.0,0.0,2.0,0.0,1.0,120594.85,0.0
7101,15812198.0,Trevisano,660.0,Germany,Male,28.0,4.0,124737.86,1.0,1.0,0.0,171657.57,0.0
7102,15678067.0,Ch'ang,616.0,France,Female,26.0,2.0,0.0,2.0,0.0,1.0,124625.08,0.0
7103,15603665.0,Ch'ien,707.0,France,Male,38.0,8.0,144591.96,1.0,1.0,0.0,107964.36,0.0
7104,15600710.0,Chidimma,762.0,France,Male,24.0,4.0,0.0,2.0,1.0,1.0,114722.42,0.0
7105,15764287.0,Fyodorov,599.0,Spain,Female,51.0,3.0,0.0,1.0,0.0,0.0,58814.41,1.0
7106,15585350.0,Palermo,755.0,France,Female,33.0,3.0,0.0,2.0,1.0,1.0,76544.9,0.0
7107,15643908.0,Tuan,633.0,France,Male,28.0,9.0,0.0,2.0,0.0,0.0,43801.27,0.0
7108,15711572.0,Fenton,826.0,France,Male,38.0,10.0,0.0,2.0,0.0,0.0,151401.33,0.0
7109,15744983.0,Lo Duca,636.0,Spain,Female,38.0,1.0,135814.7,2.0,1.0,1.0,129964.94,0.0
7110,15616221.0,Ch'in,690.0,France,Male,36.0,3.0,105245.21,1.0,0.0,1.0,60972.84,0.0
7111,15789865.0,Nnaemeka,646.0,France,Male,36.0,0.0,0.0,2.0,1.0,0.0,125920.54,0.0
7112,15595036.0,Hsia,636.0,Germany,Male,48.0,4.0,131647.01,1.0,1.0,0.0,163989.66,1.0
7113,15588566.0,Liao,684.0,France,Male,24.0,7.0,0.0,2.0,0.0,1.0,110776.01,0.0
7114,15736169.0,Onyemauchechukwu,542.0,France,Female,45.0,7.0,0.0,2.0,1.0,1.0,142331.85,1.0
7115,15590320.0,Chibuzo,544.0,France,Male,38.0,9.0,0.0,2.0,1.0,1.0,48963.59,0.0
7116,15680804.0,Ch'eng,756.0,France,Male,30.0,5.0,0.0,2.0,1.0,1.0,125334.16,0.0
7117,15653776.0,Biryukova,683.0,Germany,Male,37.0,8.0,139480.18,2.0,1.0,1.0,147797.54,0.0
7118,15812262.0,Yermakov,705.0,France,Male,57.0,4.0,0.0,2.0,1.0,1.0,138700.75,0.0
7119,15609545.0,Shubin,659.0,France,Female,35.0,8.0,0.0,2.0,0.0,1.0,105618.14,0.0
7120,15752507.0,P'eng,706.0,France,Female,36.0,5.0,0.0,2.0,1.0,1.0,85983.54,0.0
7121,15693322.0,Ugochukwu,719.0,Germany,Female,52.0,3.0,132623.56,1.0,1.0,1.0,177397.49,1.0
7122,15654611.0,Ch'en,713.0,France,Male,29.0,7.0,0.0,1.0,1.0,0.0,142516.35,0.0
7123,15577587.0,Nkemakolam,589.0,France,Female,39.0,9.0,123070.89,1.0,1.0,1.0,76611.26,0.0
7124,15701352.0,Ch'ien,645.0,Germany,Male,39.0,5.0,102773.2,2.0,1.0,1.0,52724.92,0.0
7125,15691791.0,Ch'in,714.0,France,Female,43.0,9.0,0.0,2.0,1.0,0.0,171706.66,0.0
7126,15595588.0,Riggs,523.0,Germany,Female,30.0,1.0,115141.18,1.0,0.0,1.0,124071.71,0.0
7127,15727281.0,Milne,516.0,France,Male,38.0,8.0,0.0,2.0,0.0,1.0,182528.44,0.0
7128,15750258.0,Eluemuno,659.0,Spain,Male,41.0,5.0,0.0,2.0,1.0,1.0,75937.48,0.0
7129,15792489.0,Goliwe,564.0,France,Male,31.0,7.0,137963.07,1.0,0.0,1.0,119927.81,0.0
7130,15724334.0,Manna,579.0,Germany,Female,63.0,10.0,122552.34,1.0,0.0,0.0,172852.06,1.0
7131,15683363.0,Y?an,646.0,Germany,Female,36.0,3.0,132796.04,2.0,1.0,1.0,169935.46,0.0
7132,15648067.0,Fanucci,661.0,France,Male,23.0,5.0,0.0,2.0,0.0,0.0,53534.8,0.0
7133,15795540.0,Tien,679.0,Germany,Male,31.0,2.0,150561.03,2.0,0.0,1.0,147913.56,0.0
7134,15762268.0,Mazzi,703.0,France,Female,38.0,2.0,0.0,2.0,1.0,1.0,120834.58,0.0
7135,15730076.0,Lueck,593.0,France,Female,32.0,8.0,0.0,2.0,0.0,1.0,126726.33,0.0
7136,15747358.0,Nnonso,724.0,France,Male,39.0,1.0,167026.71,1.0,1.0,0.0,141753.97,1.0
7137,15748068.0,Piazza,683.0,France,Male,44.0,6.0,0.0,2.0,1.0,1.0,173844.89,0.0
7138,15672447.0,Pirozzi,708.0,France,Male,36.0,2.0,0.0,2.0,1.0,0.0,182495.7,0.0
7139,15578098.0,Bufkin,627.0,France,Male,41.0,2.0,0.0,2.0,1.0,1.0,71139.31,0.0
7140,15739357.0,Chigolum,683.0,Germany,Male,53.0,8.0,106831.69,1.0,1.0,0.0,89520.75,1.0
7141,15741417.0,Teng,732.0,Spain,Male,35.0,6.0,0.0,2.0,1.0,0.0,140780.8,0.0
7142,15699507.0,Chu,545.0,France,Male,41.0,3.0,0.0,1.0,1.0,0.0,181598.25,0.0
7143,15583576.0,Hsueh,583.0,France,Male,50.0,0.0,0.0,1.0,0.0,0.0,75927.16,1.0
7144,15607986.0,Mancini,706.0,France,Female,62.0,9.0,0.0,3.0,0.0,1.0,163989.66,1.0
7145,15739189.0,Biryukov,502.0,France,Male,37.0,4.0,0.0,2.0,1.0,0.0,171419.86,0.0
7146,15694518.0,Efremov,697.0,France,Female,39.0,5.0,0.0,2.0,1.0,0.0,140136.1,1.0
7147,15687913.0,Chidubem,576.0,France,Female,35.0,4.0,111927.45,1.0,0.0,0.0,46786.92,0.0
7148,15624397.0,Nwankwo,683.0,Spain,Male,34.0,3.0,137936.94,1.0,1.0,1.0,138350.74,0.0
7149,15575119.0,Lettiere,563.0,Germany,Female,48.0,5.0,91955.61,1.0,1.0,0.0,180598.86,1.0
7150,15803749.0,O'Donnell,739.0,France,Female,40.0,9.0,0.0,2.0,0.0,0.0,181208.47,0.0
7151,15626385.0,Iloerika,537.0,Germany,Female,29.0,2.0,84421.58,2.0,1.0,0.0,172491.72,0.0
7152,15673747.0,Nwankwo,634.0,France,Male,36.0,6.0,0.0,2.0,1.0,1.0,139049.24,0.0
7153,15668057.0,Chiawuotu,719.0,France,Female,45.0,7.0,121205.04,1.0,0.0,0.0,110253.2,0.0
7154,15643679.0,Dike,586.0,France,Male,31.0,7.0,0.0,2.0,1.0,1.0,182960.46,0.0
7155,15631222.0,Chinedum,669.0,Spain,Female,43.0,7.0,0.0,1.0,1.0,0.0,46857.52,1.0
7156,15598086.0,Nwabugwu,850.0,France,Female,43.0,4.0,100762.64,1.0,1.0,0.0,97465.89,0.0
7157,15585961.0,Hsiung,697.0,France,Male,29.0,8.0,0.0,1.0,1.0,1.0,38190.78,0.0
7158,15743040.0,Chimezie,742.0,France,Female,35.0,10.0,0.0,1.0,1.0,1.0,73338.88,0.0
7159,15643439.0,Ukaegbunam,694.0,France,Female,52.0,7.0,0.0,1.0,0.0,1.0,163746.09,1.0
7160,15618703.0,Chiawuotu,633.0,Germany,Female,47.0,7.0,131563.88,1.0,1.0,0.0,167564.82,1.0
7161,15763414.0,White,474.0,France,Male,33.0,9.0,0.0,2.0,0.0,1.0,134600.94,0.0
7162,15733444.0,Ojiofor,704.0,France,Male,40.0,9.0,0.0,2.0,1.0,1.0,132770.15,0.0
7163,15625592.0,Chibuzo,627.0,Spain,Female,38.0,5.0,0.0,2.0,1.0,0.0,140197.42,0.0
7164,15647842.0,Lo,667.0,Germany,Female,51.0,6.0,82547.11,2.0,0.0,1.0,163550.58,0.0
7165,15776936.0,Hughes,594.0,Germany,Male,34.0,9.0,94416.78,2.0,1.0,0.0,105746.94,0.0
7166,15578788.0,Chidimma,579.0,France,Female,47.0,3.0,0.0,1.0,1.0,0.0,141926.43,0.0
7167,15674583.0,Chien,681.0,France,Male,41.0,9.0,0.0,2.0,0.0,1.0,141827.83,0.0
7168,15668886.0,T'ien,659.0,France,Female,25.0,3.0,0.0,2.0,1.0,1.0,106518.0,0.0
7169,15801265.0,Lettiere,714.0,Germany,Female,38.0,5.0,114141.64,3.0,1.0,0.0,52462.25,1.0
7170,15761364.0,Chidiegwu,563.0,France,Female,34.0,4.0,0.0,2.0,1.0,0.0,142367.71,0.0
7171,15757537.0,Uchenna,699.0,France,Male,37.0,4.0,0.0,2.0,0.0,1.0,134778.01,0.0
7172,15641110.0,Toscani,716.0,Germany,Male,38.0,3.0,121702.73,2.0,1.0,0.0,163484.8,0.0
7173,15685500.0,Ch'ang,691.0,Spain,Female,57.0,9.0,0.0,1.0,0.0,0.0,180551.76,1.0
7174,15788776.0,P'eng,722.0,France,Male,27.0,8.0,0.0,2.0,1.0,1.0,199953.33,0.0
7175,15747649.0,Zikoranachidimma,731.0,France,Female,41.0,2.0,0.0,2.0,1.0,0.0,109688.82,0.0
7176,15806926.0,Nwachinemelu,590.0,Germany,Male,48.0,9.0,148659.48,1.0,0.0,0.0,73088.56,1.0
7177,15581323.0,Hs?eh,686.0,France,Male,29.0,1.0,0.0,1.0,1.0,1.0,119747.08,0.0
7178,15809248.0,Y?,611.0,France,Male,37.0,2.0,0.0,2.0,1.0,1.0,142513.5,0.0
7179,15645371.0,Thompson,667.0,Germany,Male,46.0,5.0,126803.34,2.0,0.0,1.0,10672.54,1.0
7180,15598046.0,Galkin,662.0,Spain,Male,63.0,6.0,0.0,2.0,1.0,1.0,106837.06,0.0
7181,15778975.0,Haddon,703.0,Germany,Female,34.0,9.0,104469.79,2.0,1.0,0.0,125937.98,0.0
7182,15775235.0,Chiganu,718.0,France,Female,33.0,8.0,0.0,1.0,1.0,0.0,131712.52,0.0
7183,15610337.0,Lettiere,687.0,Germany,Female,31.0,1.0,138053.67,1.0,1.0,1.0,169278.51,0.0
7184,15571261.0,Pirozzi,757.0,France,Male,46.0,9.0,0.0,1.0,1.0,0.0,167066.95,1.0
7185,15797733.0,Ritchie,778.0,France,Female,44.0,2.0,155973.88,1.0,1.0,1.0,94845.45,0.0
7186,15614782.0,Nwokeocha,684.0,France,Male,44.0,6.0,0.0,2.0,0.0,0.0,92816.86,0.0
7187,15639133.0,Clements,598.0,France,Male,39.0,5.0,0.0,1.0,1.0,1.0,69244.24,0.0
7188,15590888.0,Onwumelu,581.0,Germany,Female,33.0,8.0,102743.61,1.0,1.0,1.0,161971.42,0.0
7189,15654975.0,Fanucci,717.0,France,Male,38.0,2.0,0.0,2.0,0.0,0.0,162443.05,0.0
7190,15728224.0,Chijindum,596.0,Spain,Male,33.0,7.0,0.0,2.0,1.0,0.0,138540.24,0.0
7191,15701354.0,Nwachukwu,597.0,France,Female,48.0,0.0,0.0,2.0,1.0,1.0,141300.53,0.0
7192,15807563.0,Chukwudi,646.0,Spain,Female,32.0,3.0,98899.91,1.0,0.0,0.0,136983.77,0.0
7193,15603764.0,Teng,648.0,France,Female,61.0,2.0,0.0,2.0,1.0,1.0,63889.1,0.0
7194,15684960.0,Zikoranachidimma,678.0,Spain,Female,22.0,9.0,0.0,2.0,0.0,0.0,126812.63,0.0
7195,15674840.0,Pinto,558.0,France,Female,41.0,6.0,0.0,2.0,1.0,0.0,85902.39,0.0
7196,15781689.0,Onyemauchechukwu,646.0,France,Male,49.0,6.0,0.0,1.0,1.0,1.0,167909.52,1.0
7197,15605791.0,Chidimma,679.0,France,Male,42.0,7.0,0.0,2.0,1.0,0.0,154767.34,0.0
7198,15794874.0,Pagnotto,712.0,France,Male,29.0,6.0,0.0,2.0,1.0,1.0,74854.97,0.0
7199,15606836.0,Udobata,613.0,Spain,Male,31.0,7.0,0.0,1.0,1.0,1.0,53353.21,0.0
7200,15751788.0,Nwankwo,677.0,France,Female,41.0,7.0,0.0,2.0,1.0,0.0,163666.87,0.0
7201,15790689.0,Ts'ai,749.0,Germany,Male,30.0,1.0,139603.22,1.0,0.0,1.0,5791.85,0.0
7202,15662337.0,Hsia,642.0,Germany,Female,35.0,4.0,137732.23,2.0,1.0,0.0,49373.97,0.0
7203,15720559.0,Nwachukwu,584.0,Spain,Female,31.0,9.0,0.0,2.0,1.0,0.0,96517.97,0.0
7204,15752502.0,Hsiung,526.0,France,Female,38.0,1.0,0.0,2.0,1.0,1.0,172576.43,0.0
7205,15690733.0,Watson,753.0,France,Female,46.0,2.0,0.0,2.0,0.0,1.0,70954.41,1.0
7206,15709487.0,Lo Duca,706.0,France,Male,38.0,6.0,114948.76,1.0,1.0,0.0,94450.97,1.0
7207,15616122.0,Chidubem,775.0,Germany,Male,62.0,1.0,114512.59,1.0,1.0,0.0,112973.33,1.0
7208,15759733.0,Chin,538.0,France,Male,34.0,9.0,127543.11,1.0,1.0,0.0,154486.01,0.0
7209,15722578.0,Calabresi,714.0,Spain,Female,40.0,5.0,0.0,1.0,1.0,0.0,185791.9,1.0
7210,15579820.0,Hs?eh,729.0,France,Male,55.0,1.0,0.0,2.0,0.0,1.0,138526.96,0.0
7211,15717164.0,Nwabugwu,685.0,France,Male,37.0,7.0,0.0,2.0,1.0,1.0,127810.18,0.0
7212,15679909.0,Hsu,648.0,France,Female,21.0,6.0,0.0,2.0,1.0,1.0,141946.92,0.0
7213,15632793.0,Nkemdilim,616.0,France,Female,50.0,6.0,0.0,2.0,0.0,0.0,129563.86,1.0
7214,15676909.0,Yobachukwu,645.0,France,Male,26.0,7.0,0.0,2.0,1.0,1.0,120594.85,0.0
7215,15661433.0,Genovesi,665.0,France,Male,34.0,5.0,125822.21,2.0,1.0,1.0,73322.0,0.0
7216,15671387.0,Gebhart,717.0,France,Male,31.0,4.0,0.0,2.0,1.0,1.0,55413.41,0.0
7217,15718245.0,Pisani,507.0,Germany,Male,64.0,9.0,163549.63,1.0,1.0,0.0,51548.14,1.0
7218,15715888.0,Chiang,588.0,Spain,Male,35.0,8.0,88758.84,1.0,1.0,1.0,167563.07,0.0
7219,15728456.0,Chinedum,584.0,France,Male,34.0,6.0,0.0,2.0,0.0,0.0,159475.08,0.0
7220,15579208.0,Genovesi,578.0,Germany,Male,32.0,1.0,122917.69,1.0,0.0,1.0,149575.59,0.0
7221,15769783.0,Baresi,850.0,France,Male,34.0,1.0,0.0,2.0,1.0,0.0,15607.27,0.0
7222,15587584.0,Calabrese,528.0,France,Male,37.0,1.0,0.0,2.0,1.0,0.0,52820.13,0.0
7223,15764237.0,Ts'ai,521.0,France,Female,34.0,5.0,143625.83,1.0,1.0,1.0,129870.93,0.0
7224,15636592.0,Y?,705.0,France,Male,37.0,4.0,0.0,2.0,1.0,0.0,102076.03,0.0
7225,15758081.0,Toscani,584.0,France,Male,29.0,9.0,0.0,2.0,1.0,0.0,96881.32,0.0
7226,15698522.0,Shao,604.0,France,Male,35.0,9.0,130114.39,1.0,0.0,0.0,64849.74,0.0
7227,15689514.0,Hsieh,718.0,Spain,Female,27.0,4.0,0.0,2.0,1.0,1.0,183569.25,0.0
7228,15772933.0,Wright,681.0,France,Female,38.0,7.0,0.0,1.0,1.0,1.0,140723.06,0.0
7229,15585867.0,Bischof,554.0,France,Female,43.0,8.0,0.0,2.0,1.0,1.0,171575.54,0.0
7230,15653595.0,Young,546.0,France,Female,29.0,4.0,0.0,2.0,1.0,1.0,63889.1,0.0
7231,15728010.0,Shao,597.0,France,Female,41.0,5.0,0.0,2.0,1.0,0.0,181208.47,0.0
7232,15585766.0,T'an,642.0,France,Female,55.0,1.0,0.0,2.0,0.0,1.0,53412.08,0.0
7233,15746410.0,L?,691.0,France,Male,40.0,3.0,0.0,2.0,1.0,1.0,168886.39,0.0
7234,15686588.0,Nkemakolam,576.0,Spain,Male,36.0,9.0,131326.43,1.0,0.0,1.0,139469.07,0.0
7235,15707479.0,Hsieh,661.0,France,Female,40.0,8.0,0.0,2.0,1.0,0.0,77965.67,0.0
7236,15644962.0,L?,607.0,Germany,Male,35.0,5.0,102585.88,1.0,1.0,0.0,187816.59,0.0
7237,15721592.0,Nnaife,678.0,Spain,Male,35.0,2.0,0.0,2.0,0.0,0.0,86044.98,0.0
7238,15733261.0,Manna,729.0,Spain,Male,46.0,5.0,0.0,2.0,1.0,1.0,76503.06,0.0
7239,15672798.0,T'ao,571.0,France,Female,41.0,3.0,0.0,1.0,1.0,0.0,156495.57,0.0
7240,15581522.0,Yefremova,678.0,France,Female,49.0,8.0,0.0,2.0,1.0,1.0,176576.71,1.0
7241,15814209.0,Chiganu,592.0,France,Male,38.0,4.0,0.0,2.0,1.0,0.0,148813.54,0.0
7242,15596928.0,Okagbue,549.0,France,Male,35.0,1.0,0.0,2.0,1.0,1.0,143463.28,0.0
7243,15791323.0,Ch'iu,603.0,Germany,Male,32.0,4.0,174400.36,2.0,0.0,0.0,9902.39,0.0
7244,15762729.0,T'ien,715.0,France,Male,29.0,2.0,124547.13,1.0,1.0,1.0,118862.08,0.0
7245,15761047.0,Bellucci,642.0,Spain,Female,30.0,7.0,0.0,2.0,1.0,0.0,94977.3,0.0
7246,15598884.0,Ch'iu,695.0,Germany,Male,49.0,1.0,142388.61,1.0,1.0,1.0,140134.43,0.0
7247,15656592.0,Nkemakonam,615.0,France,Male,40.0,6.0,136624.6,1.0,0.0,0.0,64872.55,0.0
7248,15792986.0,T'ien,717.0,France,Female,36.0,9.0,0.0,1.0,1.0,1.0,141069.88,0.0
7249,15663888.0,Hsing,564.0,France,Female,36.0,7.0,0.0,2.0,1.0,1.0,94978.1,0.0
7250,15622470.0,Chiemenam,589.0,Germany,Male,40.0,8.0,130131.08,4.0,1.0,0.0,156594.87,1.0
7251,15693637.0,Hsieh,528.0,France,Female,49.0,4.0,0.0,1.0,1.0,1.0,173680.49,1.0
7252,15572361.0,Ts'ao,554.0,France,Male,49.0,1.0,0.0,1.0,1.0,0.0,111285.85,1.0
7253,15771580.0,Bibi,641.0,Spain,Female,28.0,9.0,0.0,2.0,1.0,1.0,104469.06,0.0
7254,15642098.0,Hsueh,731.0,Germany,Male,48.0,6.0,116474.35,1.0,1.0,0.0,58876.85,1.0
7255,15726167.0,Frewin,609.0,France,Male,36.0,6.0,0.0,1.0,1.0,0.0,142754.71,0.0
7256,15583480.0,Nnachetam,698.0,Germany,Female,36.0,10.0,151218.98,2.0,1.0,0.0,140131.17,0.0
7257,15663917.0,Lucchesi,758.0,Germany,Male,39.0,3.0,132558.26,1.0,1.0,0.0,66462.79,0.0
7258,15797389.0,Genovese,721.0,Spain,Female,31.0,9.0,0.0,2.0,1.0,0.0,151871.84,0.0
7259,15702464.0,Calabresi,654.0,France,Male,35.0,8.0,0.0,2.0,1.0,1.0,136902.01,0.0
7260,15723685.0,Ugorji,805.0,Spain,Female,39.0,9.0,0.0,1.0,1.0,1.0,84927.41,0.0
7261,15603378.0,Chukwukere,590.0,France,Male,40.0,3.0,122552.48,1.0,1.0,0.0,75927.35,0.0
7262,15591035.0,Hsueh,775.0,Germany,Male,28.0,3.0,119565.92,2.0,1.0,1.0,179908.71,0.0
7263,15678720.0,Ch'ang,738.0,France,Female,27.0,6.0,0.0,1.0,0.0,1.0,102925.76,0.0
7264,15809830.0,Iloerika,753.0,Germany,Male,33.0,4.0,98986.28,1.0,1.0,0.0,152499.8,0.0
7265,15682841.0,Y?an,599.0,France,Female,53.0,7.0,0.0,1.0,1.0,0.0,173870.88,1.0
7266,15597951.0,Kibble,657.0,France,Female,44.0,8.0,92674.94,1.0,1.0,1.0,117616.29,1.0
7267,15780779.0,Milne,774.0,France,Male,50.0,1.0,0.0,2.0,1.0,0.0,182612.38,0.0
7268,15772896.0,Toscani,646.0,France,Female,46.0,8.0,0.0,1.0,1.0,0.0,176913.42,1.0
7269,15780140.0,Chia,732.0,Spain,Female,34.0,3.0,0.0,2.0,1.0,0.0,25571.37,0.0
7270,15593736.0,Hs?eh,831.0,Germany,Male,44.0,8.0,178713.98,2.0,1.0,1.0,131167.98,0.0
7271,15793896.0,Milani,612.0,France,Male,40.0,8.0,105413.43,1.0,1.0,1.0,6497.55,0.0
7272,15741092.0,Chuang,637.0,France,Male,39.0,2.0,0.0,2.0,1.0,1.0,172638.13,0.0
7273,15578908.0,De Salis,633.0,Germany,Male,28.0,8.0,133701.07,1.0,0.0,0.0,136615.37,1.0
7274,15592000.0,Lai,678.0,France,Female,51.0,10.0,0.0,1.0,1.0,1.0,49089.36,1.0
7275,15687540.0,T'ang,703.0,Germany,Male,36.0,2.0,142296.13,2.0,1.0,0.0,88827.67,0.0
7276,15660211.0,Zhirov,635.0,France,Male,35.0,8.0,0.0,1.0,0.0,0.0,170661.02,1.0
7277,15582741.0,Nucci,557.0,France,Female,38.0,10.0,0.0,2.0,1.0,1.0,123475.88,0.0
7278,15655335.0,Chinweuba,516.0,Spain,Male,22.0,5.0,0.0,2.0,1.0,1.0,96670.2,0.0
7279,15641655.0,Nkemakonam,624.0,France,Female,35.0,4.0,0.0,2.0,1.0,0.0,170195.4,0.0
7280,15772422.0,Chiawuotu,535.0,Spain,Male,46.0,5.0,0.0,1.0,1.0,1.0,171681.86,1.0
7281,15659428.0,Ting,738.0,Germany,Male,46.0,1.0,110666.42,1.0,1.0,0.0,57553.02,1.0
7282,15592451.0,Smith,692.0,Spain,Female,40.0,4.0,0.0,2.0,1.0,1.0,157891.11,0.0
7283,15614491.0,Y?an,739.0,Germany,Female,48.0,8.0,125837.86,1.0,0.0,0.0,86634.3,1.0
7284,15605059.0,Ts'ai,684.0,Germany,Female,56.0,4.0,124577.33,2.0,1.0,0.0,183566.85,1.0
7285,15697424.0,Nnamutaezinwa,583.0,Germany,Male,54.0,9.0,113743.37,1.0,1.0,1.0,142223.43,0.0
7286,15602845.0,Wang,646.0,France,Male,38.0,9.0,0.0,1.0,1.0,1.0,171039.56,0.0
7287,15611365.0,Hsu,593.0,Germany,Male,34.0,6.0,122220.19,2.0,1.0,1.0,92887.06,0.0
7288,15777616.0,T'ien,710.0,Germany,Female,32.0,1.0,113894.43,1.0,1.0,0.0,171575.54,0.0
7289,15709941.0,T'ien,850.0,France,Male,39.0,3.0,0.0,2.0,1.0,0.0,96429.57,0.0
7290,15797329.0,H?,693.0,Spain,Male,54.0,0.0,122924.75,2.0,1.0,1.0,181224.56,0.0
7291,15806447.0,Smith,594.0,Spain,Male,37.0,2.0,0.0,2.0,1.0,1.0,97629.31,0.0
7292,15741417.0,Clements,621.0,France,Female,51.0,6.0,0.0,3.0,1.0,1.0,51387.1,1.0
7293,15611186.0,Martin,633.0,Spain,Female,49.0,2.0,0.0,1.0,1.0,1.0,92914.67,1.0
7294,15657771.0,Okeke,555.0,France,Female,30.0,1.0,0.0,1.0,1.0,0.0,141896.74,0.0
7295,15788676.0,Ts'ai,651.0,Germany,Female,35.0,1.0,132351.29,2.0,1.0,1.0,151146.67,0.0
7296,15770474.0,Chu,581.0,France,Female,53.0,5.0,0.0,1.0,1.0,0.0,162699.7,1.0
7297,15617790.0,Tuan,528.0,France,Male,33.0,6.0,0.0,2.0,1.0,0.0,166495.2,1.0
7298,15759034.0,Chukwufumnanya,743.0,France,Male,36.0,2.0,155973.88,1.0,1.0,0.0,64872.33,0.0
7299,15693893.0,Mactier,703.0,France,Female,55.0,5.0,0.0,1.0,1.0,1.0,71173.8,0.0
7300,15578980.0,Piazza,758.0,Spain,Male,36.0,3.0,0.0,2.0,0.0,0.0,143954.99,0.0
7301,15584785.0,Teng,751.0,Germany,Female,51.0,4.0,137714.25,1.0,0.0,0.0,93524.19,1.0
7302,15697042.0,Cattaneo,605.0,France,Male,30.0,1.0,0.0,2.0,1.0,0.0,160979.66,0.0
7303,15793881.0,Chu,850.0,Germany,Male,25.0,2.0,121685.31,1.0,1.0,0.0,9241.83,0.0
7304,15784092.0,Tien,817.0,Germany,Male,28.0,5.0,127543.11,2.0,1.0,1.0,171706.66,0.0
7305,15665634.0,Cremonesi,643.0,France,Male,36.0,5.0,0.0,2.0,1.0,1.0,123850.58,0.0
7306,15679760.0,Hsiao,616.0,France,Male,39.0,1.0,129855.32,1.0,1.0,0.0,182624.46,0.0
7307,15712608.0,Calabrese,715.0,France,Male,43.0,2.0,0.0,2.0,1.0,1.0,93835.64,0.0
7308,15682472.0,K?,624.0,Spain,Female,38.0,1.0,179915.85,1.0,0.0,1.0,114539.67,1.0
7309,15611371.0,Chiu,645.0,Germany,Male,40.0,7.0,136444.25,1.0,1.0,0.0,52876.41,0.0
7310,15779913.0,Ch'ang,726.0,Spain,Female,51.0,4.0,0.0,2.0,1.0,1.0,138527.56,1.0
7311,15702801.0,Nwokezuike,704.0,France,Male,35.0,8.0,0.0,2.0,1.0,0.0,151401.33,0.0
7312,15775709.0,Mazzi,713.0,Germany,Female,44.0,7.0,127269.75,2.0,0.0,0.0,115668.53,0.0
7313,15594720.0,Yobanna,631.0,Spain,Male,40.0,8.0,0.0,2.0,1.0,1.0,172576.43,0.0
7314,15567993.0,Scott,574.0,France,Male,30.0,2.0,0.0,2.0,1.0,1.0,69320.97,0.0
7315,15605918.0,Lo,550.0,Spain,Female,57.0,10.0,0.0,1.0,1.0,1.0,136079.64,1.0
7316,15724663.0,Chukwuemeka,596.0,France,Male,33.0,7.0,0.0,2.0,1.0,1.0,158041.06,0.0
